date,planned_time,channel,campaign_code,focus,media_asset,landing_url,publish_status,published_url,qualified_whatsapp_leads,quotes_sent,orders_paid,revenue_mxn,median_first_response_minutes,owner_notes
2026-07-31,10:30,facebook,daily_20260731_x200t_cortadora_micas,Máquinas de Mica,assets/products/cut-machine/x200t/main.jpg,https://haode.com.mx/micas-hidrogel-mayoreo-mexico/?utm_source=facebook&utm_medium=organic_social&utm_campaign=daily_20260731_x200t_cortadora_micas&utm_content=x200t_cortadora_micas,pending,,,,,,,
2026-07-31,18:00,whatsapp,daily_20260731_x200t_cortadora_micas,Máquinas de Mica,assets/products/cut-machine/x200t/main.jpg,https://haode.com.mx/micas-hidrogel-mayoreo-mexico/?utm_source=whatsapp&utm_medium=referral&utm_campaign=daily_20260731_x200t_cortadora_micas&utm_content=x200t_cortadora_micas,pending,,,,,,,
2026-08-01,13:00,instagram,daily_20260801_productos_ai_haode,Productos AI,assets/images/home-categories/productos-ai.jpg,https://haode.com.mx/productos-ai/?utm_source=instagram&utm_medium=organic_social&utm_campaign=daily_20260801_productos_ai_haode&utm_content=productos_ai_haode,pending,,,,,,,
2026-08-01,16:00,tiktok,daily_20260801_productos_ai_haode,Productos AI,assets/images/home-categories/productos-ai.jpg,https://haode.com.mx/productos-ai/?utm_source=tiktok&utm_medium=organic_social&utm_campaign=daily_20260801_productos_ai_haode&utm_content=productos_ai_haode,pending,,,,,,,
2026-08-01,18:00,whatsapp,daily_20260801_productos_ai_haode,Productos AI,assets/images/home-categories/productos-ai.jpg,https://haode.com.mx/productos-ai/?utm_source=whatsapp&utm_medium=referral&utm_campaign=daily_20260801_productos_ai_haode&utm_content=productos_ai_haode,pending,,,,,,,
2026-08-02,10:30,facebook,daily_20260802_app_catalogo_haode,Catálogo App,assets/images/factory-store-hero-products.png,https://haode.com.mx/app/?utm_source=facebook&utm_medium=organic_social&utm_campaign=daily_20260802_app_catalogo_haode&utm_content=app_catalogo_haode#lista,pending,,,,,,,
2026-08-02,13:00,instagram,daily_20260802_app_catalogo_haode,Catálogo App,assets/images/factory-store-hero-products.png,https://haode.com.mx/app/?utm_source=instagram&utm_medium=organic_social&utm_campaign=daily_20260802_app_catalogo_haode&utm_content=app_catalogo_haode#lista,pending,,,,,,,
2026-08-02,18:00,whatsapp,daily_20260802_app_catalogo_haode,Catálogo App,assets/images/factory-store-hero-products.png,https://haode.com.mx/app/?utm_source=whatsapp&utm_medium=referral&utm_campaign=daily_20260802_app_catalogo_haode&utm_content=app_catalogo_haode#lista,pending,,,,,,,
2026-08-03,09:30,google_business,daily_20260803_distribuidores_haode,Distribuidores,assets/images/factory-store-storefront.png,https://haode.com.mx/distribuidores/?utm_source=google_business&utm_medium=organic&utm_campaign=daily_20260803_distribuidores_haode&utm_content=distribuidores_haode,pending,,,,,,,
2026-08-03,10:30,facebook,daily_20260803_distribuidores_haode,Distribuidores,assets/images/factory-store-storefront.png,https://haode.com.mx/distribuidores/?utm_source=facebook&utm_medium=organic_social&utm_campaign=daily_20260803_distribuidores_haode&utm_content=distribuidores_haode,pending,,,,,,,
2026-08-03,18:00,whatsapp,daily_20260803_distribuidores_haode,Distribuidores,assets/images/factory-store-storefront.png,https://haode.com.mx/distribuidores/?utm_source=whatsapp&utm_medium=referral&utm_campaign=daily_20260803_distribuidores_haode&utm_content=distribuidores_haode,pending,,,,,,,
2026-08-04,09:30,google_business,daily_20260804_refacciones_mayoreo_mexico,Mayoreo México,assets/images/factory-store-warehouse.png,https://haode.com.mx/refacciones-celulares-mayoreo-mexico/?utm_source=google_business&utm_medium=organic&utm_campaign=daily_20260804_refacciones_mayoreo_mexico&utm_content=refacciones_mayoreo_mexico,pending,,,,,,,
2026-08-04,10:30,facebook,daily_20260804_refacciones_mayoreo_mexico,Mayoreo México,assets/images/factory-store-warehouse.png,https://haode.com.mx/refacciones-celulares-mayoreo-mexico/?utm_source=facebook&utm_medium=organic_social&utm_campaign=daily_20260804_refacciones_mayoreo_mexico&utm_content=refacciones_mayoreo_mexico,pending,,,,,,,
2026-08-04,18:00,whatsapp,daily_20260804_refacciones_mayoreo_mexico,Mayoreo México,assets/images/factory-store-warehouse.png,https://haode.com.mx/refacciones-celulares-mayoreo-mexico/?utm_source=whatsapp&utm_medium=referral&utm_campaign=daily_20260804_refacciones_mayoreo_mexico&utm_content=refacciones_mayoreo_mexico,pending,,,,,,,
2026-08-05,10:30,facebook,daily_20260805_samsung_oled_mayoreo,Samsung OLED,assets/products/samsung-oled/main.jpg,https://haode.com.mx/app/?utm_source=facebook&utm_medium=organic_social&utm_campaign=daily_20260805_samsung_oled_mayoreo&utm_content=samsung_oled_mayoreo#categoria/Pantallas%20Samsung%20OLED,pending,,,,,,,
2026-08-05,13:00,instagram,daily_20260805_samsung_oled_mayoreo,Samsung OLED,assets/products/samsung-oled/main.jpg,https://haode.com.mx/app/?utm_source=instagram&utm_medium=organic_social&utm_campaign=daily_20260805_samsung_oled_mayoreo&utm_content=samsung_oled_mayoreo#categoria/Pantallas%20Samsung%20OLED,pending,,,,,,,
2026-08-05,18:00,whatsapp,daily_20260805_samsung_oled_mayoreo,Samsung OLED,assets/products/samsung-oled/main.jpg,https://haode.com.mx/app/?utm_source=whatsapp&utm_medium=referral&utm_campaign=daily_20260805_samsung_oled_mayoreo&utm_content=samsung_oled_mayoreo#categoria/Pantallas%20Samsung%20OLED,pending,,,,,,,
2026-08-06,09:30,google_business,daily_20260806_samsung_tipo_original,Samsung TIPO ORIGINAL,assets/images/factory-store-hero-products.png,https://haode.com.mx/pantallas-samsung-zflip-zfold-original-mexico/?utm_source=google_business&utm_medium=organic&utm_campaign=daily_20260806_samsung_tipo_original&utm_content=samsung_tipo_original,pending,,,,,,,
2026-08-06,10:30,facebook,daily_20260806_samsung_tipo_original,Samsung TIPO ORIGINAL,assets/images/factory-store-hero-products.png,https://haode.com.mx/pantallas-samsung-zflip-zfold-original-mexico/?utm_source=facebook&utm_medium=organic_social&utm_campaign=daily_20260806_samsung_tipo_original&utm_content=samsung_tipo_original,pending,,,,,,,
2026-08-06,18:00,whatsapp,daily_20260806_samsung_tipo_original,Samsung TIPO ORIGINAL,assets/images/factory-store-hero-products.png,https://haode.com.mx/pantallas-samsung-zflip-zfold-original-mexico/?utm_source=whatsapp&utm_medium=referral&utm_campaign=daily_20260806_samsung_tipo_original&utm_content=samsung_tipo_original,pending,,,,,,,
2026-08-07,10:30,facebook,daily_20260807_iphone_oled_mayoreo,iPhone OLED,assets/products/iphone-oled/main.jpg,https://haode.com.mx/pantallas-iphone-oled-mayoreo-mexico/?utm_source=facebook&utm_medium=organic_social&utm_campaign=daily_20260807_iphone_oled_mayoreo&utm_content=iphone_oled_mayoreo,pending,,,,,,,
2026-08-07,13:00,instagram,daily_20260807_iphone_oled_mayoreo,iPhone OLED,assets/products/iphone-oled/main.jpg,https://haode.com.mx/pantallas-iphone-oled-mayoreo-mexico/?utm_source=instagram&utm_medium=organic_social&utm_campaign=daily_20260807_iphone_oled_mayoreo&utm_content=iphone_oled_mayoreo,pending,,,,,,,
2026-08-07,18:00,whatsapp,daily_20260807_iphone_oled_mayoreo,iPhone OLED,assets/products/iphone-oled/main.jpg,https://haode.com.mx/pantallas-iphone-oled-mayoreo-mexico/?utm_source=whatsapp&utm_medium=referral&utm_campaign=daily_20260807_iphone_oled_mayoreo&utm_content=iphone_oled_mayoreo,pending,,,,,,,
2026-08-08,10:30,facebook,daily_20260808_iphone_11_xr_mayoreo,iPhone 11 y XR,assets/products/iphone-incell/11/main.jpg,https://haode.com.mx/pantallas-iphone-11-xr-mayoreo/?utm_source=facebook&utm_medium=organic_social&utm_campaign=daily_20260808_iphone_11_xr_mayoreo&utm_content=iphone_11_xr_mayoreo,pending,,,,,,,
2026-08-08,13:00,instagram,daily_20260808_iphone_11_xr_mayoreo,iPhone 11 y XR,assets/products/iphone-incell/11/main.jpg,https://haode.com.mx/pantallas-iphone-11-xr-mayoreo/?utm_source=instagram&utm_medium=organic_social&utm_campaign=daily_20260808_iphone_11_xr_mayoreo&utm_content=iphone_11_xr_mayoreo,pending,,,,,,,
2026-08-08,18:00,whatsapp,daily_20260808_iphone_11_xr_mayoreo,iPhone 11 y XR,assets/products/iphone-incell/11/main.jpg,https://haode.com.mx/pantallas-iphone-11-xr-mayoreo/?utm_source=whatsapp&utm_medium=referral&utm_campaign=daily_20260808_iphone_11_xr_mayoreo&utm_content=iphone_11_xr_mayoreo,pending,,,,,,,
2026-08-09,09:30,google_business,daily_20260809_pantallas_samsung_mayoreo_mexico,Pantallas Samsung mayoreo,assets/images/factory-store-warehouse.png,https://haode.com.mx/pantallas-samsung-mayoreo-mexico/?utm_source=google_business&utm_medium=organic&utm_campaign=daily_20260809_pantallas_samsung_mayoreo_mexico&utm_content=pantallas_samsung_mayoreo_mexico,pending,,,,,,,
2026-08-09,10:30,facebook,daily_20260809_pantallas_samsung_mayoreo_mexico,Pantallas Samsung mayoreo,assets/images/factory-store-warehouse.png,https://haode.com.mx/pantallas-samsung-mayoreo-mexico/?utm_source=facebook&utm_medium=organic_social&utm_campaign=daily_20260809_pantallas_samsung_mayoreo_mexico&utm_content=pantallas_samsung_mayoreo_mexico,pending,,,,,,,
2026-08-09,18:00,whatsapp,daily_20260809_pantallas_samsung_mayoreo_mexico,Pantallas Samsung mayoreo,assets/images/factory-store-warehouse.png,https://haode.com.mx/pantallas-samsung-mayoreo-mexico/?utm_source=whatsapp&utm_medium=referral&utm_campaign=daily_20260809_pantallas_samsung_mayoreo_mexico&utm_content=pantallas_samsung_mayoreo_mexico,pending,,,,,,,
2026-08-10,10:30,facebook,daily_20260810_pantallas_premium_iphone_samsung,Pantallas premium,assets/img/home-hero-iphone-collage.png,https://haode.com.mx/pantallas-premium-iphone-samsung-fabrica/?utm_source=facebook&utm_medium=organic_social&utm_campaign=daily_20260810_pantallas_premium_iphone_samsung&utm_content=pantallas_premium_iphone_samsung,pending,,,,,,,
2026-08-10,13:00,instagram,daily_20260810_pantallas_premium_iphone_samsung,Pantallas premium,assets/img/home-hero-iphone-collage.png,https://haode.com.mx/pantallas-premium-iphone-samsung-fabrica/?utm_source=instagram&utm_medium=organic_social&utm_campaign=daily_20260810_pantallas_premium_iphone_samsung&utm_content=pantallas_premium_iphone_samsung,pending,,,,,,,
2026-08-10,18:00,whatsapp,daily_20260810_pantallas_premium_iphone_samsung,Pantallas premium,assets/img/home-hero-iphone-collage.png,https://haode.com.mx/pantallas-premium-iphone-samsung-fabrica/?utm_source=whatsapp&utm_medium=referral&utm_campaign=daily_20260810_pantallas_premium_iphone_samsung&utm_content=pantallas_premium_iphone_samsung,pending,,,,,,,
